"Calendar year","Month","ABS remoteness area","Age group","Sex","Road user","Sum(Hospitalisations)"
2011,"December","Missing","17-25","Male","Car occupant",5
2011,"December","Missing","17-25","Male","Motorcyclist",2
2011,"December","Missing","17-25","Male","Pedestrian",2
2011,"December","Missing","26-39","Female","Car occupant",2
2011,"December","Missing","26-39","Female","Motorcyclist",3
2011,"December","Missing","26-39","Male","Car occupant",3
2011,"December","Missing","26-39","Male","Motorcyclist",2
2011,"December","Missing","26-39","Male","Other or unknown",0
2011,"December","Missing","26-39","Male","Pedal cyclist",1
2011,"December","Missing","26-39","Male","Pedestrian",1
2011,"December","Missing","40-64","Female","Car occupant",4
2011,"December","Missing","40-64","Female","Pedal cyclist",1
2011,"December","Missing","40-64","Male","Car occupant",3
2011,"December","Missing","40-64","Male","Pedal cyclist",1
2011,"December","Missing","65-74","Male","Car occupant",1
2011,"December","Missing","65-74","Male","Pedal cyclist",0
2011,"December","Missing","75+","Female","Car occupant",1
2011,"December","Missing","75+","Male","Pedal cyclist",1
2011,"December","Regional","0-7","Female","Car occupant",5
2011,"December","Regional","0-7","Female","Other or unknown",2
2011,"December","Regional","0-7","Female","Pedal cyclist",3
2011,"December","Regional","0-7","Male","Car occupant",8
2011,"December","Regional","0-7","Male","Pedal cyclist",5
2011,"December","Regional","0-7","Male","Pedestrian",2
2011,"December","Regional","17-25","Female","Car occupant",78
2011,"December","Regional","17-25","Female","Motorcyclist",3
2011,"December","Regional","17-25","Female","Pedal cyclist",2
2011,"December","Regional","17-25","Female","Pedestrian",3
2011,"December","Regional","17-25","Female","Pick-up truck or van occupant",2
2011,"December","Regional","17-25","Male","Car occupant",78
2011,"December","Regional","17-25","Male","Heavy transport",1
2011,"December","Regional","17-25","Male","Motorcyclist",64
2011,"December","Regional","17-25","Male","Other or unknown",3
2011,"December","Regional","17-25","Male","Pedal cyclist",16
2011,"December","Regional","17-25","Male","Pedestrian",8
2011,"December","Regional","17-25","Male","Pick-up truck or van occupant",1
2011,"December","Regional","26-39","Female","Car occupant",35
2011,"December","Regional","26-39","Female","Motorcyclist",4
2011,"December","Regional","26-39","Female","Pedal cyclist",2
2011,"December","Regional","26-39","Female","Pedestrian",3
2011,"December","Regional","26-39","Male","Car occupant",58
2011,"December","Regional","26-39","Male","Heavy transport",11
2011,"December","Regional","26-39","Male","Motorcyclist",54
2011,"December","Regional","26-39","Male","Other or unknown",1
2011,"December","Regional","26-39","Male","Pedal cyclist",13
2011,"December","Regional","26-39","Male","Pedestrian",5
2011,"December","Regional","26-39","Male","Pick-up truck or van occupant",2
2011,"December","Regional","40-64","Female","Car occupant",77
2011,"December","Regional","40-64","Female","Motorcyclist",11
2011,"December","Regional","40-64","Female","Other or unknown",1
2011,"December","Regional","40-64","Female","Pedal cyclist",6
2011,"December","Regional","40-64","Female","Pedestrian",3
2011,"December","Regional","40-64","Male","Car occupant",60
2011,"December","Regional","40-64","Male","Heavy transport",13
2011,"December","Regional","40-64","Male","Motorcyclist",68
2011,"December","Regional","40-64","Male","Other or unknown",4
2011,"December","Regional","40-64","Male","Pedal cyclist",26
2011,"December","Regional","40-64","Male","Pedestrian",4
2011,"December","Regional","40-64","Male","Pick-up truck or van occupant",1
2011,"December","Regional","65-74","Female","Car occupant",18
2011,"December","Regional","65-74","Female","Other or unknown",1
2011,"December","Regional","65-74","Female","Pedal cyclist",4
2011,"December","Regional","65-74","Female","Pedestrian",1
2011,"December","Regional","65-74","Male","Bus occupant",1
2011,"December","Regional","65-74","Male","Car occupant",8
2011,"December","Regional","65-74","Male","Heavy transport",1
2011,"December","Regional","65-74","Male","Motorcyclist",4
2011,"December","Regional","65-74","Male","Pedal cyclist",11
2011,"December","Regional","65-74","Male","Pedestrian",5
2011,"December","Regional","75+","Female","Bus occupant",1
2011,"December","Regional","75+","Female","Car occupant",24
2011,"December","Regional","75+","Female","Motorcyclist",1
2011,"December","Regional","75+","Female","Pedestrian",5
2011,"December","Regional","75+","Male","Car occupant",15
2011,"December","Regional","75+","Male","Other or unknown",1
2011,"December","Regional","75+","Male","Pedal cyclist",2
2011,"December","Regional","75+","Male","Pedestrian",3
2011,"December","Regional","8-16","Female","Car occupant",18
2011,"December","Regional","8-16","Female","Motorcyclist",3
2011,"December","Regional","8-16","Female","Pedal cyclist",5
2011,"December","Regional","8-16","Female","Pedestrian",3
2011,"December","Regional","8-16","Male","Car occupant",11
2011,"December","Regional","8-16","Male","Motorcyclist",23
2011,"December","Regional","8-16","Male","Pedal cyclist",23
2011,"December","Regional","8-16","Male","Pedestrian",5
2011,"December","Regional","8-16","Male","Pick-up truck or van occupant",1
2011,"December","Remote","0-7","Female","Other or unknown",1
2011,"December","Remote","0-7","Female","Pedal cyclist",2
2011,"December","Remote","0-7","Female","Pedestrian",1
2011,"December","Remote","0-7","Male","Car occupant",0
2011,"December","Remote","0-7","Male","Pedal cyclist",2
2011,"December","Remote","17-25","Female","Car occupant",7
2011,"December","Remote","17-25","Female","Motorcyclist",1
2011,"December","Remote","17-25","Female","Pedal cyclist",0
2011,"December","Remote","17-25","Female","Pick-up truck or van occupant",1
2011,"December","Remote","17-25","Male","Car occupant",6
2011,"December","Remote","17-25","Male","Motorcyclist",10
2011,"December","Remote","17-25","Male","Pedal cyclist",2
2011,"December","Remote","17-25","Male","Pick-up truck or van occupant",2
2011,"December","Remote","26-39","Female","Car occupant",7
2011,"December","Remote","26-39","Female","Heavy transport",1
2011,"December","Remote","26-39","Female","Motorcyclist",0
2011,"December","Remote","26-39","Male","Car occupant",10
2011,"December","Remote","26-39","Male","Heavy transport",1
2011,"December","Remote","26-39","Male","Motorcyclist",9
2011,"December","Remote","26-39","Male","Other or unknown",1
2011,"December","Remote","26-39","Male","Pedal cyclist",4
2011,"December","Remote","26-39","Male","Pedestrian",1
2011,"December","Remote","40-64","Female","Car occupant",9
2011,"December","Remote","40-64","Female","Pedestrian",1
2011,"December","Remote","40-64","Male","Car occupant",11
2011,"December","Remote","40-64","Male","Motorcyclist",7
2011,"December","Remote","40-64","Male","Pedal cyclist",0
2011,"December","Remote","40-64","Male","Pedestrian",3
2011,"December","Remote","65-74","Female","Car occupant",1
2011,"December","Remote","65-74","Female","Pedestrian",1
2011,"December","Remote","65-74","Male","Car occupant",2
2011,"December","Remote","65-74","Male","Heavy transport",1
2011,"December","Remote","75+","Female","Pedestrian",1
2011,"December","Remote","8-16","Female","Car occupant",7
2011,"December","Remote","8-16","Male","Car occupant",3
2011,"December","Remote","8-16","Male","Motorcyclist",1
2011,"December","Remote","8-16","Male","Pedal cyclist",2
2011,"February","Major Cities","0-7","Female","Car occupant",7
2011,"February","Major Cities","0-7","Female","Pedal cyclist",7
2011,"February","Major Cities","0-7","Female","Pedestrian",1
2011,"February","Major Cities","0-7","Male","Car occupant",9
2011,"February","Major Cities","0-7","Male","Motorcyclist",1
2011,"February","Major Cities","0-7","Male","Pedal cyclist",5
2011,"February","Major Cities","0-7","Male","Pedestrian",2
2011,"February","Major Cities","17-25","Female","Car occupant",86
2011,"February","Major Cities","17-25","Female","Motorcyclist",7
2011,"February","Major Cities","17-25","Female","Other or unknown",1
2011,"February","Major Cities","17-25","Female","Pedal cyclist",6
2011,"February","Major Cities","17-25","Female","Pedestrian",14
2011,"February","Major Cities","17-25","Female","Pick-up truck or van occupant",1
2011,"February","Major Cities","17-25","Male","Car occupant",88
2011,"February","Major Cities","17-25","Male","Heavy transport",2
2011,"February","Major Cities","17-25","Male","Motorcyclist",92
2011,"February","Major Cities","17-25","Male","Other or unknown",2
2011,"February","Major Cities","17-25","Male","Pedal cyclist",41
2011,"February","Major Cities","17-25","Male","Pedestrian",15
2011,"February","Major Cities","17-25","Male","Pick-up truck or van occupant",1
2011,"February","Major Cities","26-39","Female","Car occupant",102
2011,"February","Major Cities","26-39","Female","Motorcyclist",10
2011,"February","Major Cities","26-39","Female","Other or unknown",1
2011,"February","Major Cities","26-39","Female","Pedal cyclist",16
2011,"February","Major Cities","26-39","Female","Pedestrian",7
2011,"February","Major Cities","26-39","Female","Pick-up truck or van occupant",1
2011,"February","Major Cities","26-39","Male","Car occupant",91
2011,"February","Major Cities","26-39","Male","Heavy transport",7
2011,"February","Major Cities","26-39","Male","Motorcyclist",102
2011,"February","Major Cities","26-39","Male","Other or unknown",4
2011,"February","Major Cities","26-39","Male","Pedal cyclist",60
2011,"February","Major Cities","26-39","Male","Pedestrian",23
2011,"February","Major Cities","26-39","Male","Pick-up truck or van occupant",2
2011,"February","Major Cities","40-64","Female","Bus occupant",2
2011,"February","Major Cities","40-64","Female","Car occupant",118
2011,"February","Major Cities","40-64","Female","Heavy transport",1
2011,"February","Major Cities","40-64","Female","Motorcyclist",15
2011,"February","Major Cities","40-64","Female","Pedal cyclist",27
2011,"February","Major Cities","40-64","Female","Pedestrian",10
2011,"February","Major Cities","40-64","Male","Car occupant",95
2011,"February","Major Cities","40-64","Male","Heavy transport",13
2011,"February","Major Cities","40-64","Male","Motorcyclist",114
2011,"February","Major Cities","40-64","Male","Other or unknown",3
2011,"February","Major Cities","40-64","Male","Pedal cyclist",106
2011,"February","Major Cities","40-64","Male","Pedestrian",13
2011,"February","Major Cities","40-64","Male","Pick-up truck or van occupant",3
2011,"February","Major Cities","65-74","Female","Bus occupant",2
2011,"February","Major Cities","65-74","Female","Car occupant",25
2011,"February","Major Cities","65-74","Female","Motorcyclist",1
2011,"February","Major Cities","65-74","Female","Pedal cyclist",4
2011,"February","Major Cities","65-74","Female","Pedestrian",8
2011,"February","Major Cities","65-74","Male","Car occupant",32
2011,"February","Major Cities","65-74","Male","Heavy transport",1
2011,"February","Major Cities","65-74","Male","Motorcyclist",9
2011,"February","Major Cities","65-74","Male","Other or unknown",2
2011,"February","Major Cities","65-74","Male","Pedal cyclist",10
2011,"February","Major Cities","65-74","Male","Pedestrian",4
2011,"February","Major Cities","75+","Female","Bus occupant",3
2011,"February","Major Cities","75+","Female","Car occupant",40
2011,"February","Major Cities","75+","Female","Other or unknown",3
2011,"February","Major Cities","75+","Female","Pedal cyclist",1
2011,"February","Major Cities","75+","Female","Pedestrian",10
2011,"February","Major Cities","75+","Male","Car occupant",27
2011,"February","Major Cities","75+","Male","Motorcyclist",2
2011,"February","Major Cities","75+","Male","Other or unknown",5
2011,"February","Major Cities","75+","Male","Pedal cyclist",3
2011,"February","Major Cities","75+","Male","Pedestrian",9
2011,"February","Major Cities","8-16","Female","Car occupant",22
2011,"February","Major Cities","8-16","Female","Pedal cyclist",4
2011,"February","Major Cities","8-16","Female","Pedestrian",7
2011,"February","Major Cities","8-16","Male","Car occupant",11
2011,"February","Major Cities","8-16","Male","Motorcyclist",13
2011,"February","Major Cities","8-16","Male","Pedal cyclist",34
2011,"February","Major Cities","8-16","Male","Pedestrian",15
2011,"February","Missing","17-25","Female","Car occupant",3
2011,"February","Missing","17-25","Female","Pedal cyclist",1
2011,"February","Missing","17-25","Female","Pedestrian",1
2011,"February","Missing","17-25","Male","Car occupant",6
2011,"February","Missing","17-25","Male","Motorcyclist",4
2011,"February","Missing","17-25","Male","Pedal cyclist",1
2011,"February","Missing","17-25","Male","Pedestrian",2
2011,"February","Missing","26-39","Female","Car occupant",3
2011,"February","Missing","26-39","Female","Pedal cyclist",1
2011,"February","Missing","26-39","Female","Pick-up truck or van occupant",1
2011,"February","Missing","26-39","Male","Car occupant",3
2011,"February","Missing","26-39","Male","Motorcyclist",1
2011,"February","Missing","26-39","Male","Pedal cyclist",4
2011,"February","Missing","40-64","Female","Car occupant",1
2011,"February","Missing","40-64","Female","Pedal cyclist",0
2011,"February","Missing","40-64","Male","Car occupant",2
2011,"February","Missing","40-64","Male","Motorcyclist",1
2011,"February","Missing","40-64","Male","Pedal cyclist",1
2011,"February","Missing","65-74","Female","Car occupant",2
2011,"February","Missing","65-74","Female","Pedestrian",1
2011,"February","Missing","75+","Female","Car occupant",1
2011,"February","Missing","8-16","Female","Car occupant",1
2011,"February","Missing","8-16","Male","Car occupant",3
2011,"February","Regional","0-7","Female","Car occupant",8
2011,"February","Regional","0-7","Female","Pedestrian",1
2011,"February","Regional","0-7","Male","Car occupant",3
2011,"February","Regional","0-7","Male","Motorcyclist",2
2011,"February","Regional","0-7","Male","Other or unknown",3
2011,"February","Regional","0-7","Male","Pedal cyclist",7
2011,"February","Regional","0-7","Male","Pedestrian",2
2011,"February","Regional","17-25","Female","Car occupant",52
2011,"February","Regional","17-25","Female","Motorcyclist",6
